year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV
2012-13,Regular%20Season,202336,147,Larry Sanders,1610612749,MIL,71,1937,306,605,0.506,0,2,0.0,84,136,0.618,224,448,672,83,53,201,87,233,696,1267,0.95,0.61
2012-13,Regular%20Season,201967,148,Dante Cunningham,1610612750,MIN,80,2010,314,671,0.468,0,6,0.0,67,103,0.65,142,266,408,67,84,38,56,153,695,843,1.2,1.5
2012-13,Regular%20Season,101187,149,Alan Anderson,1610612761,TOR,65,1495,236,616,0.383,95,285,0.333,126,147,0.857,34,114,148,103,48,7,80,131,693,518,1.29,0.6
2012-13,Regular%20Season,2549,149,Chris Kaman,1610612742,DAL,66,1363,313,617,0.507,0,1,0.0,67,85,0.788,97,275,372,51,29,52,103,141,693,772,0.49,0.28
2012-13,Regular%20Season,201573,149,Jerryd Bayless,1610612763,MEM,80,1765,260,621,0.419,71,201,0.353,102,122,0.836,22,154,176,264,59,17,120,168,693,708,2.2,0.49
2012-13,Regular%20Season,202695,152,Kawhi Leonard,1610612759,SAS,58,1810,260,526,0.494,65,174,0.374,104,126,0.825,63,283,346,93,97,32,62,99,689,907,1.5,1.56
2012-13,Regular%20Season,2199,152,Tyson Chandler,1610612752,NYK,66,2164,255,400,0.638,0,0,0.0,179,258,0.694,269,434,703,62,42,75,87,188,689,1260,0.71,0.48
2012-13,Regular%20Season,202362,154,Lance Stephenson,1610612754,IND,78,2278,275,598,0.46,62,188,0.33,75,115,0.652,47,257,304,223,81,16,109,162,687,839,2.05,0.74
2012-13,Regular%20Season,101162,155,Marcin Gortat,1610612756,PHX,61,1876,295,566,0.521,0,3,0.0,90,138,0.652,128,388,516,75,40,98,99,127,680,991,0.76,0.4
2012-13,Regular%20Season,2200,156,Pau Gasol,1610612747,LAL,49,1655,270,579,0.466,8,28,0.286,125,178,0.702,111,310,421,200,24,61,104,93,673,913,1.92,0.23
2012-13,Regular%20Season,2422,157,John Salmons,1610612758,SAC,76,2278,244,612,0.399,99,267,0.371,85,110,0.773,33,174,207,226,51,25,85,143,672,703,2.66,0.6
2012-13,Regular%20Season,202693,158,Markieff Morris,1610612756,PHX,82,1837,266,653,0.407,45,134,0.336,93,127,0.732,131,265,396,108,77,64,104,209,670,790,1.04,0.74
2012-13,Regular%20Season,201596,159,Mario Chalmers,1610612748,MIA,77,2068,227,529,0.429,123,301,0.409,89,112,0.795,19,152,171,273,118,12,119,196,666,796,2.29,0.99
2012-13,Regular%20Season,203144,160,Alexey Shved,1610612750,MIN,77,1840,236,635,0.372,85,288,0.295,108,150,0.72,41,134,175,286,54,27,147,117,665,619,1.95,0.37
2012-13,Regular%20Season,201578,161,Marreese Speights,1610612739,CLE,79,1300,260,584,0.445,3,10,0.3,135,175,0.771,146,240,386,47,24,53,80,175,658,724,0.59,0.3
2012-13,Regular%20Season,201585,162,Kosta Koufos,1610612743,DEN,81,1817,295,508,0.581,0,1,0.0,58,104,0.558,211,351,562,32,44,103,53,246,648,1077,0.6,0.83
2012-13,Regular%20Season,202390,163,Gary Neal,1610612759,SAS,68,1484,246,597,0.412,89,251,0.355,64,74,0.865,13,130,143,129,30,2,69,93,645,519,1.87,0.43
2012-13,Regular%20Season,202339,164,Eric Bledsoe,1610612746,LAC,76,1553,253,568,0.445,31,78,0.397,106,134,0.791,78,147,225,233,109,55,137,112,643,785,1.7,0.8
2012-13,Regular%20Season,959,165,Steve Nash,1610612747,LAL,50,1627,236,475,0.497,57,130,0.438,107,116,0.922,26,116,142,333,30,5,126,70,636,772,2.64,0.24
2012-13,Regular%20Season,101198,165,Will Bynum,1610612765,DET,65,1219,253,540,0.469,24,76,0.316,106,131,0.809,28,69,97,231,45,5,125,128,636,577,1.85,0.36
2012-13,Regular%20Season,201156,167,Nick Young,1610612755,PHI,59,1411,224,542,0.413,75,210,0.357,105,128,0.82,24,106,130,84,36,14,50,84,628,501,1.68,0.72
2012-13,Regular%20Season,203090,168,Maurice Harkless,1610612753,ORL,76,1974,260,564,0.461,32,117,0.274,73,128,0.57,122,213,335,50,88,62,69,144,625,732,0.72,1.27
2012-13,Regular%20Season,202334,169,Ed Davis,1610612763,MEM,81,1631,260,482,0.539,0,0,0.0,103,167,0.617,152,308,460,63,38,85,63,191,623,920,1.0,0.6
2012-13,Regular%20Season,201975,170,Jodie Meeks,1610612747,LAL,78,1663,205,530,0.387,122,342,0.357,86,96,0.896,37,134,171,69,58,5,52,103,618,534,1.33,1.11
2012-13,Regular%20Season,200769,171,Shannon Brown,1610612756,PHX,59,1402,240,571,0.42,39,141,0.277,98,125,0.784,44,105,149,108,59,15,74,92,617,516,1.46,0.8
2012-13,Regular%20Season,201961,172,Wayne Ellington,1610612739,CLE,78,1661,226,529,0.427,94,240,0.392,68,75,0.907,25,141,166,104,45,3,57,81,614,565,1.82,0.79
2012-13,Regular%20Season,200757,173,Thabo Sefolosha,1610612760,OKC,81,2229,224,466,0.481,108,258,0.419,57,69,0.826,58,259,317,125,103,44,64,177,613,884,1.95,1.61
2012-13,Regular%20Season,201584,174,Courtney Lee,1610612738,BOS,78,1941,246,530,0.464,58,156,0.372,62,72,0.861,31,159,190,143,89,21,84,139,612,677,1.7,1.06
2012-13,Regular%20Season,203092,175,Tyler Zeller,1610612739,CLE,77,2033,245,559,0.438,0,4,0.0,120,157,0.764,159,279,438,96,35,70,95,251,610,803,1.01,0.37
2012-13,Regular%20Season,201937,176,Ricky Rubio,1610612750,MIN,57,1691,185,514,0.36,27,92,0.293,211,264,0.799,44,185,229,418,137,5,172,143,608,843,2.43,0.8
2012-13,Regular%20Season,202699,177,Tobias Harris,1610612753,ORL,55,1299,233,512,0.455,34,108,0.315,103,137,0.752,73,214,287,69,32,44,66,120,603,656,1.04,0.48
2012-13,Regular%20Season,202694,178,Marcus Morris Sr.,1610612756,PHX,77,1524,222,526,0.422,86,233,0.369,66,117,0.564,80,197,277,62,45,20,77,160,596,568,0.81,0.58
2012-13,Regular%20Season,2590,179,Mo Williams,1610612762,UTA,46,1418,229,533,0.43,59,154,0.383,75,85,0.882,24,86,110,285,46,9,125,105,592,603,2.28,0.37
2012-13,Regular%20Season,202734,180,E'Twaun Moore,1610612753,ORL,75,1682,237,598,0.396,67,197,0.34,47,59,0.797,48,119,167,206,51,23,105,122,588,557,1.96,0.49
2012-13,Regular%20Season,203094,181,Andrew Nicholson,1610612753,ORL,75,1249,256,486,0.527,0,0,0.0,75,94,0.798,69,189,258,44,24,32,79,133,587,617,0.56,0.3
2012-13,Regular%20Season,2734,182,Devin Harris,1610612737,ATL,58,1421,194,443,0.438,77,230,0.335,112,154,0.727,6,110,116,197,64,13,88,103,577,588,2.24,0.73
2012-13,Regular%20Season,201946,183,Tyler Hansbrough,1610612754,IND,81,1366,176,407,0.432,0,3,0.0,216,300,0.72,161,212,373,36,29,18,78,152,568,631,0.46,0.37
2012-13,Regular%20Season,201957,184,Byron Mullens,1610612766,CHA,53,1428,217,563,0.385,66,208,0.317,64,99,0.646,71,266,337,81,34,32,74,110,564,593,1.09,0.46
2012-13,Regular%20Season,201163,185,Wilson Chandler,1610612743,DEN,43,1079,210,455,0.462,52,126,0.413,88,111,0.793,45,173,218,58,45,12,60,119,560,565,0.97,0.75
2012-13,Regular%20Season,202329,186,Al-Farouq Aminu,1610612740,NOH,76,2066,225,474,0.475,4,19,0.211,101,137,0.737,139,446,585,103,92,51,116,153,555,985,0.89,0.79
2012-13,Regular%20Season,203148,186,Brian Roberts,1610612740,NOH,78,1324,213,511,0.417,59,153,0.386,70,77,0.909,17,80,97,219,37,3,71,108,555,535,3.08,0.52
2012-13,Regular%20Season,202685,188,Jonas Valanciunas,1610612761,TOR,62,1482,204,366,0.557,0,0,0.0,146,185,0.789,121,251,372,45,17,78,94,188,554,771,0.48,0.18
2012-13,Regular%20Season,101150,189,Lou Williams,1610612737,ATL,39,1119,187,443,0.422,72,196,0.367,105,121,0.868,8,72,80,139,44,10,74,55,551,478,1.88,0.59
2012-13,Regular%20Season,201228,190,C.J. Watson,1610612751,BKN,80,1521,192,459,0.418,88,214,0.411,71,91,0.78,38,107,145,161,66,12,69,123,543,571,2.33,0.96
2012-13,Regular%20Season,201148,191,Brandan Wright,1610612742,DAL,64,1149,241,404,0.597,0,3,0.0,59,96,0.615,85,175,260,38,26,76,34,78,541,707,1.12,0.77
2012-13,Regular%20Season,2757,192,Beno Udrih,1610612753,ORL,66,1457,210,476,0.441,34,102,0.333,84,103,0.816,34,107,141,302,41,3,108,90,538,632,2.8,0.38
2012-13,Regular%20Season,200779,193,Steve Novak,1610612752,NYK,81,1641,178,430,0.414,149,351,0.425,30,33,0.909,17,135,152,35,28,8,12,97,535,491,2.92,2.33
2012-13,Regular%20Season,201962,194,Toney Douglas,1610612758,SAC,71,1288,188,466,0.403,82,216,0.38,76,84,0.905,34,104,138,151,71,3,81,145,534,530,1.86,0.88
2012-13,Regular%20Season,2222,195,Gerald Wallace,1610612751,BKN,69,2076,182,458,0.397,46,163,0.282,121,190,0.637,69,250,319,181,97,46,110,118,531,719,1.65,0.88
2012-13,Regular%20Season,2772,196,Trevor Ariza,1610612764,WAS,56,1471,188,451,0.417,76,209,0.364,78,95,0.821,44,222,266,113,72,20,84,72,530,637,1.34,0.86
2012-13,Regular%20Season,101107,197,Marvin Williams,1610612762,UTA,73,1727,199,470,0.423,54,166,0.325,77,99,0.778,55,208,263,77,37,38,60,98,529,591,1.28,0.62
2012-13,Regular%20Season,200765,198,Rajon Rondo,1610612738,BOS,38,1423,225,465,0.484,12,50,0.24,60,93,0.645,43,169,212,420,70,9,148,96,522,812,2.84,0.47
2012-13,Regular%20Season,1882,199,Elton Brand,1610612742,DAL,72,1527,226,478,0.473,0,1,0.0,66,93,0.71,130,300,430,70,50,90,57,192,518,822,1.23,0.88
2012-13,Regular%20Season,201959,200,Taj Gibson,1610612741,CHI,65,1459,214,441,0.485,0,4,0.0,89,131,0.679,125,220,345,61,27,90,76,166,517,695,0.8,0.35
2012-13,Regular%20Season,201175,201,Glen Davis,1610612753,ORL,34,1064,214,478,0.448,0,2,0.0,84,117,0.718,55,191,246,70,32,21,64,88,512,520,1.09,0.5
2012-13,Regular%20Season,202683,202,Enes Freedom,1610612762,UTA,70,1078,206,379,0.544,1,1,1.0,93,117,0.795,135,169,304,31,28,32,101,116,506,603,0.31,0.28
2012-13,Regular%20Season,200782,202,P.J. Tucker,1610612756,PHX,79,1910,210,444,0.473,22,70,0.314,64,86,0.744,132,218,350,109,62,19,67,145,506,723,1.63,0.93
2012-13,Regular%20Season,101131,204,Jason Maxiell,1610612765,DET,72,1789,204,457,0.446,0,0,0.0,90,145,0.621,135,274,409,54,32,95,81,172,498,699,0.67,0.4
2012-13,Regular%20Season,202690,205,Jimmer Fredette,1610612758,SAC,69,967,172,409,0.421,65,156,0.417,85,99,0.859,19,52,71,92,31,3,68,64,494,372,1.35,0.46
2012-13,Regular%20Season,1888,206,Richard Hamilton,1610612741,CHI,50,1088,204,475,0.429,16,52,0.308,66,77,0.857,16,67,83,119,24,5,84,93,490,355,1.42,0.29
2012-13,Regular%20Season,203142,207,Chris Copeland,1610612752,NYK,56,862,182,380,0.479,59,140,0.421,63,83,0.759,34,85,119,27,16,12,50,104,486,392,0.54,0.32
2012-13,Regular%20Season,203083,208,Andre Drummond,1610612765,DET,60,1243,208,342,0.608,1,2,0.5,59,159,0.371,169,288,457,30,59,95,57,144,476,826,0.53,1.03
2012-13,Regular%20Season,203106,209,Jeffery Taylor,1610612766,CHA,77,1507,172,399,0.431,53,154,0.344,75,103,0.728,51,99,150,63,47,15,48,136,472,444,1.31,0.98
2012-13,Regular%20Season,2203,209,Shane Battier,1610612748,MIA,72,1786,152,362,0.42,136,316,0.43,32,38,0.842,37,128,165,72,41,55,34,149,472,555,2.12,1.21
2012-13,Regular%20Season,101111,211,Charlie Villanueva,1610612765,DET,69,1092,175,464,0.377,90,259,0.347,27,49,0.551,49,192,241,54,31,39,39,96,467,482,1.39,0.8
2012-13,Regular%20Season,203082,211,Terrence Ross,1610612761,TOR,73,1239,186,457,0.407,65,196,0.332,30,42,0.714,35,109,144,53,43,14,48,122,467,390,1.1,0.9
2012-13,Regular%20Season,202340,213,Avery Bradley,1610612738,BOS,50,1435,192,478,0.402,40,126,0.317,37,49,0.755,30,81,111,104,64,19,72,129,461,389,1.44,0.89
2012-13,Regular%20Season,2550,214,Kirk Hinrich,1610612741,CHI,60,1764,159,422,0.377,71,182,0.39,70,98,0.714,16,142,158,314,63,25,99,192,459,629,3.17,0.64
2012-13,Regular%20Season,467,215,Jason Kidd,1610612752,NYK,76,2043,152,409,0.372,114,325,0.351,40,48,0.833,50,273,323,249,125,25,76,125,458,839,3.28,1.65
2012-13,Regular%20Season,202730,216,Lavoy Allen,1610612755,PHI,79,1669,206,454,0.454,0,1,0.0,43,60,0.717,159,236,395,73,24,55,55,180,455,682,1.33,0.44
2012-13,Regular%20Season,979,217,Jermaine O'Neal,1610612756,PHX,55,1029,179,371,0.482,0,0,0.0,96,115,0.835,82,211,293,42,19,78,73,126,454,602,0.57,0.26
2012-13,Regular%20Season,201274,218,Ivan Johnson,1610612737,ATL,69,1035,185,356,0.52,1,13,0.077,81,131,0.618,76,190,266,46,56,14,71,131,452,542,0.65,0.79
2012-13,Regular%20Season,202692,219,Alec Burks,1610612762,UTA,64,1137,163,388,0.42,33,92,0.359,92,129,0.713,37,108,145,92,35,13,74,114,451,400,1.24,0.47
2012-13,Regular%20Season,2584,220,Willie Green,1610612746,LAC,72,1188,178,386,0.461,71,166,0.428,23,32,0.719,17,80,97,55,29,12,31,96,450,395,1.77,0.94
2012-13,Regular%20Season,202708,221,Norris Cole,1610612748,MIA,80,1590,179,425,0.421,35,98,0.357,52,80,0.65,18,112,130,164,57,7,104,155,445,425,1.58,0.55
2012-13,Regular%20Season,200745,222,Andrea Bargnani,1610612761,TOR,35,1003,170,426,0.399,38,123,0.309,65,77,0.844,26,102,128,38,21,23,54,64,443,331,0.7,0.39
2012-13,Regular%20Season,201985,223,AJ Price,1610612764,WAS,57,1278,161,413,0.39,70,200,0.35,49,62,0.79,20,94,114,205,33,3,64,73,441,467,3.2,0.52
2012-13,Regular%20Season,2564,224,Boris Diaw,1610612759,SAS,75,1709,179,332,0.539,30,78,0.385,47,65,0.723,66,188,254,180,52,27,84,143,435,693,2.14,0.62
2012-13,Regular%20Season,201947,225,Earl Clark,1610612747,LAL,59,1363,170,386,0.44,35,104,0.337,53,76,0.697,82,243,325,65,36,44,62,102,428,597,1.05,0.58
2012-13,Regular%20Season,101123,226,Gerald Green,1610612754,IND,60,1080,155,424,0.366,59,188,0.314,52,65,0.8,31,110,141,50,19,23,53,64,421,319,0.94,0.36
2012-13,Regular%20Season,202962,226,Greg Smith,1610612745,HOU,70,1110,170,274,0.62,0,1,0.0,81,130,0.623,111,210,321,25,18,40,41,175,421,631,0.61,0.44
2012-13,Regular%20Season,201160,228,Jason Smith,1610612740,NOH,51,876,167,341,0.49,0,4,0.0,86,102,0.843,64,122,186,34,15,45,55,123,420,455,0.62,0.27
2012-13,Regular%20Season,2733,229,Shaun Livingston,1610612739,CLE,66,1455,166,346,0.48,0,4,0.0,85,98,0.867,31,127,158,215,48,31,76,127,417,600,2.83,0.63
2012-13,Regular%20Season,2405,230,Amar'e Stoudemire,1610612752,NYK,29,682,154,267,0.577,0,0,0.0,105,130,0.808,60,85,145,13,10,21,50,89,413,414,0.26,0.2
2012-13,Regular%20Season,2555,231,Nick Collison,1610612760,OKC,81,1583,176,296,0.595,0,4,0.0,60,78,0.769,123,210,333,121,51,30,69,197,412,740,1.75,0.74
2012-13,Regular%20Season,101133,232,Ian Mahinmi,1610612754,IND,80,1322,149,329,0.453,0,2,0.0,104,171,0.608,115,196,311,27,39,66,92,201,402,506,0.29,0.42
2012-13,Regular%20Season,201177,233,Josh McRoberts,1610612766,CHA,67,1487,156,343,0.455,24,84,0.286,65,85,0.765,93,232,325,141,32,27,66,131,401,653,2.14,0.48
2012-13,Regular%20Season,202325,234,Wesley Johnson,1610612756,PHX,50,953,161,396,0.407,50,155,0.323,27,35,0.771,21,102,123,34,22,18,48,56,399,305,0.71,0.46
2012-13,Regular%20Season,202705,235,MarShon Brooks,1610612751,BKN,73,912,155,335,0.463,15,55,0.273,69,94,0.734,32,72,104,76,34,16,69,93,394,350,1.1,0.49
2012-13,Regular%20Season,201960,236,DeMarre Carroll,1610612762,UTA,66,1111,149,324,0.46,20,70,0.286,75,98,0.765,87,101,188,61,58,24,34,119,393,492,1.79,1.71
2012-13,Regular%20Season,203109,237,Jae Crowder,1610612742,DAL,78,1353,141,367,0.384,63,192,0.328,47,73,0.644,35,152,187,94,63,17,49,128,392,452,1.92,1.29
2012-13,Regular%20Season,2863,238,Damien Wilkins,1610612755,PHI,61,1095,145,316,0.459,17,51,0.333,81,109,0.743,32,73,105,91,37,18,49,98,388,391,1.86,0.76
2012-13,Regular%20Season,201601,239,Luc Mbah a Moute,1610612749,MIL,58,1326,151,377,0.401,13,37,0.351,72,126,0.571,89,167,256,55,42,14,70,82,387,404,0.79,0.6
2012-13,Regular%20Season,202687,240,Bismack Biyombo,1610612766,CHA,80,2186,156,346,0.451,0,0,0.0,74,142,0.521,194,388,582,35,28,143,82,195,386,834,0.43,0.34
2012-13,Regular%20Season,203089,241,John Henson,1610612749,MIL,63,827,162,336,0.482,0,3,0.0,56,105,0.533,116,181,297,31,19,42,47,83,380,499,0.66,0.4
2012-13,Regular%20Season,203085,242,Austin Rivers,1610612740,NOH,61,1418,145,390,0.372,28,86,0.326,59,108,0.546,16,93,109,127,26,9,74,122,377,280,1.72,0.35
2012-13,Regular%20Season,201973,242,Jonas Jerebko,1610612765,DET,49,892,142,316,0.449,25,83,0.301,68,88,0.773,68,117,185,43,38,8,42,90,377,415,1.02,0.91
2012-13,Regular%20Season,203086,242,Meyers Leonard,1610612757,POR,69,1206,151,277,0.545,3,7,0.429,72,89,0.809,80,175,255,33,11,38,49,168,377,522,0.67,0.22
2012-13,Regular%20Season,201166,245,Aaron Brooks,1610612745,HOU,53,997,143,316,0.453,50,134,0.373,40,52,0.769,13,67,80,114,30,10,67,94,376,358,1.7,0.45
2012-13,Regular%20Season,2743,246,Kris Humphries,1610612751,BKN,65,1191,139,310,0.448,0,2,0.0,97,123,0.789,126,239,365,32,16,33,57,127,375,567,0.56,0.28
2012-13,Regular%20Season,202347,246,Quincy Pondexter,1610612763,MEM,59,1243,128,299,0.428,60,152,0.395,59,75,0.787,43,89,132,61,35,6,42,95,375,380,1.45,0.83
2012-13,Regular%20Season,203098,248,John Jenkins,1610612737,ATL,61,902,131,294,0.446,53,138,0.384,59,70,0.843,17,77,94,56,12,10,40,37,374,332,1.4,0.3
2012-13,Regular%20Season,202704,248,Reggie Jackson,1610612760,OKC,70,993,149,325,0.458,24,104,0.231,52,62,0.839,21,145,166,122,29,13,53,84,374,465,2.3,0.55
2012-13,Regular%20Season,2427,250,Roger Mason Jr.,1610612740,NOH,69,1219,132,305,0.433,66,159,0.415,39,43,0.907,11,121,132,74,26,11,51,104,369,384,1.45,0.51
2012-13,Regular%20Season,2501,251,Reggie Evans,1610612751,BKN,80,1967,125,261,0.479,0,0,0.0,113,222,0.509,260,628,888,43,74,13,111,199,363,1025,0.39,0.67
2012-13,Regular%20Season,201589,252,Darrell Arthur,1610612763,MEM,59,970,162,359,0.451,5,18,0.278,33,46,0.717,68,101,169,33,24,33,43,126,362,368,0.77,0.56
2012-13,Regular%20Season,201571,253,D.J. Augustin,1610612754,IND,76,1226,103,294,0.35,67,190,0.353,83,99,0.838,20,71,91,170,34,3,68,64,356,379,2.5,0.5
2012-13,Regular%20Season,2760,254,Anderson Varejao,1610612739,CLE,25,901,138,289,0.478,0,5,0.0,77,102,0.755,138,223,361,84,37,14,44,68,353,629,1.91,0.84
2012-13,Regular%20Season,2202,255,Jason Richardson,1610612755,PHI,33,936,135,336,0.402,57,167,0.341,20,33,0.606,19,108,127,51,40,15,26,57,347,340,1.96,1.54
2012-13,Regular%20Season,1536,256,Stephen Jackson,1610612759,SAS,55,1075,123,330,0.373,46,170,0.271,49,70,0.7,22,133,155,80,37,14,77,89,341,322,1.04,0.48
2012-13,Regular%20Season,101249,257,John Lucas III,1610612761,TOR,63,827,129,334,0.386,57,151,0.377,18,25,0.72,8,57,65,105,23,1,26,50,333,289,4.04,0.89
2012-13,Regular%20Season,203080,257,Thomas Robinson,1610612745,HOU,70,1056,138,321,0.43,0,1,0.0,57,109,0.523,122,193,315,46,41,26,88,124,333,438,0.52,0.47
2012-13,Regular%20Season,2742,259,Sebastian Telfair,1610612761,TOR,59,980,112,309,0.362,53,150,0.353,54,69,0.783,13,71,84,153,37,11,64,104,331,340,2.39,0.58
2012-13,Regular%20Season,2570,260,Kendrick Perkins,1610612760,OKC,78,1954,143,313,0.457,0,1,0.0,44,72,0.611,110,356,466,111,43,83,109,227,330,726,1.02,0.39
2012-13,Regular%20Season,201567,260,Kevin Love,1610612750,MIN,18,618,105,298,0.352,20,92,0.217,100,142,0.704,64,188,252,42,13,9,39,34,330,372,1.08,0.33
2012-13,Regular%20Season,1885,260,Lamar Odom,1610612746,LAC,82,1616,146,366,0.399,18,90,0.2,20,42,0.476,117,363,480,142,69,58,86,214,330,751,1.65,0.8
2012-13,Regular%20Season,201971,263,DeJuan Blair,1610612759,SAS,61,851,142,271,0.524,0,1,0.0,44,70,0.629,66,164,230,45,37,10,49,112,328,446,0.92,0.76
2012-13,Regular%20Season,2581,264,Steve Blake,1610612747,LAL,45,1175,114,270,0.422,72,171,0.421,27,35,0.771,21,111,132,173,34,6,62,83,327,446,2.79,0.55
2012-13,Regular%20Season,2605,265,Marquis Daniels,1610612749,MIL,59,1085,132,351,0.376,20,72,0.278,40,54,0.741,48,102,150,65,51,10,45,77,324,322,1.44,1.13
2012-13,Regular%20Season,202327,266,Ekpe Udoh,1610612749,MIL,76,1312,117,269,0.435,0,1,0.0,89,119,0.748,113,138,251,43,39,85,43,139,323,516,1.0,0.91
2012-13,Regular%20Season,101128,267,Francisco Garcia,1610612745,HOU,58,1029,118,300,0.393,67,179,0.374,18,21,0.857,8,83,91,63,46,38,32,88,321,342,1.97,1.44
2012-13,Regular%20Season,2223,268,Samuel Dalembert,1610612749,MIL,47,765,137,253,0.542,1,1,1.0,38,55,0.691,105,171,276,21,17,53,51,90,313,496,0.41,0.33
2012-13,Regular%20Season,2586,269,Keith Bogans,1610612751,BKN,74,1408,108,284,0.38,84,245,0.343,11,17,0.647,16,104,120,76,28,4,49,108,311,308,1.55,0.57
2012-13,Regular%20Season,201880,270,Greg Stiemsma,1610612750,MIN,76,1209,127,278,0.457,0,0,0.0,53,69,0.768,61,200,261,30,44,90,59,184,307,506,0.51,0.75
2012-13,Regular%20Season,2585,271,Zaza Pachulia,1610612737,ATL,52,1134,114,241,0.473,0,3,0.0,78,103,0.757,132,204,336,79,35,12,70,128,306,546,1.13,0.5
2012-13,Regular%20Season,202697,272,Iman Shumpert,1610612752,NYK,45,996,109,275,0.396,51,127,0.402,36,47,0.766,31,105,136,75,43,7,37,99,305,352,2.03,1.16
2012-13,Regular%20Season,203115,273,Will Barton,1610612757,POR,73,894,118,309,0.382,9,65,0.138,50,65,0.769,36,109,145,58,34,9,60,56,295,275,0.97,0.57
2012-13,Regular%20Season,201988,274,Patty Mills,1610612759,SAS,58,656,113,241,0.469,52,130,0.4,16,19,0.842,9,41,50,62,26,4,39,55,294,266,1.59,0.67
2012-13,Regular%20Season,201953,275,Eric Maynor,1610612757,POR,64,963,106,281,0.377,34,96,0.354,45,62,0.726,9,37,46,182,22,1,79,55,291,271,2.3,0.28
2012-13,Regular%20Season,2617,276,Udonis Haslem,1610612748,MIA,75,1414,129,251,0.514,0,0,0.0,32,45,0.711,97,307,404,38,30,15,45,173,290,597,0.84,0.67
2012-13,Regular%20Season,2588,277,Matt Bonner,1610612759,SAS,68,909,112,230,0.487,53,120,0.442,11,15,0.733,25,104,129,36,17,19,16,86,288,351,2.25,1.06
2012-13,Regular%20Season,1740,278,Rashard Lewis,1610612748,MIA,55,792,103,249,0.414,51,131,0.389,28,45,0.622,19,102,121,30,21,14,33,67,285,275,0.91,0.64
2012-13,Regular%20Season,2052,279,DeShawn Stevenson,1610612737,ATL,56,1158,98,262,0.374,76,209,0.364,12,23,0.522,18,104,122,52,29,6,23,69,284,295,2.26,1.26
2012-13,Regular%20Season,2034,280,Mike Miller,1610612748,MIA,59,900,100,231,0.433,73,175,0.417,8,11,0.727,18,139,157,99,21,4,35,63,281,393,2.83,0.6
2012-13,Regular%20Season,201949,281,James Johnson,1610612758,SAC,54,878,117,283,0.413,2,21,0.095,40,67,0.597,49,96,145,58,41,50,68,99,276,309,0.85,0.6
2012-13,Regular%20Season,201986,281,Nando De Colo,1610612759,SAS,72,920,105,241,0.436,31,82,0.378,35,44,0.795,23,115,138,138,41,6,81,87,276,373,1.7,0.51
2012-13,Regular%20Season,203143,283,Pablo Prigioni,1610612752,NYK,78,1263,100,220,0.455,53,134,0.396,22,25,0.88,41,102,143,236,69,2,86,127,275,516,2.74,0.8
2012-13,Regular%20Season,2229,284,Mike James,1610612742,DAL,45,862,101,271,0.373,48,125,0.384,23,29,0.793,9,63,72,139,26,3,55,95,273,282,2.53,0.47
2012-13,Regular%20Season,201858,285,Cartier Martin,1610612764,WAS,41,694,96,252,0.381,58,146,0.397,20,28,0.714,11,89,100,20,19,6,32,58,270,219,0.63,0.59
